cell_id,lon,lat,state,gsw_occurrence,gsw_seasonality,gsw_recurrence,label,hand_m,slope_deg,tri,elevation_m,dist_water_m,dist_power_m,label_source
1,100.34674859689818,6.450987829730608,Perlis,0.0,0.0,0.0,0,1.149080276,1.5603375234871442,2.2037894428087887,31.995141983032227,443.0363147850032,461.76423389960155,jrc-gsw-v1.3-occurrence
1,100.30166893539197,6.458866354540321,Perlis,0.0,0.0,0.0,0,3.255695105,2.0726861066523554,4.78694968344225,18.350929260253906,33.78454975987885,1272.4855479156715,jrc-gsw-v1.3-occurrence
1,100.30605924235586,6.456944836868697,Perlis,0.0,0.0,0.0,0,0.0,0.9062243573417266,1.8555473430637222,14.96164608001709,322.8280553409302,1767.2779542042506,jrc-gsw-v1.3-occurrence
1,100.31286631772693,6.456206587062177,Perlis,0.0,0.0,0.0,0,10.920297623,6.745459538557272,9.67049576501904,30.44482421875,717.353281703771,2462.266622379897,jrc-gsw-v1.3-occurrence
1,100.31587139099128,6.457094835333658,Perlis,0.0,0.0,0.0,0,11.396093369,4.307120703524697,6.574727417739104,31.123777389526367,755.3994341786737,2316.43772617657,jrc-gsw-v1.3-occurrence
1,100.32280364272992,6.456963783347615,Perlis,0.0,0.0,0.0,0,49.43145752,21.69049877295096,33.67853283661266,82.10244750976562,822.6746575455714,2216.754532217947,jrc-gsw-v1.3-occurrence
1,100.32828943029585,6.456688542600912,Perlis,0.0,0.0,0.0,0,4.967212677,3.3388909337374635,4.795380448458193,30.255905151367188,517.4705197967924,2158.718356489214,jrc-gsw-v1.3-occurrence
1,100.33229108639259,6.455929472124834,Perlis,0.0,0.0,0.0,0,0.0,2.778009221562445,4.790407503794853,22.502552032470703,254.47812971268903,1930.1688593980084,jrc-gsw-v1.3-occurrence
1,100.3377083039976,6.457478590845209,Perlis,0.0,0.0,0.0,0,16.515630722,12.442682349682139,16.03938443644056,41.136131286621094,157.6487069128842,1576.1194757610135,jrc-gsw-v1.3-occurrence
1,100.3440564854533,6.457942230524799,Perlis,0.0,0.0,0.0,0,4.722869396,2.510079056527559,3.0371437017563934,32.00440216064453,315.21862656566753,1276.0517228916042,jrc-gsw-v1.3-occurrence
1,100.30343151052666,6.462972357880783,Perlis,0.0,0.0,0.0,0,1.789411187,1.9628715217294013,2.5089245565856717,16.9031925201416,9.037866091676134,1446.7497419346123,jrc-gsw-v1.3-occurrence
1,100.30607471605514,6.463742774873773,Perlis,0.0,0.0,0.0,0,5.671727657,1.6177253764933945,2.713382364650575,20.653778076171875,46.61655268888688,1734.7724739900575,jrc-gsw-v1.3-occurrence
1,100.31327450187322,6.462628176055891,Perlis,0.0,0.0,0.0,0,2.737878799,7.088552758511972,9.780769137247438,22.053085327148438,83.59717090425556,1752.937964808728,jrc-gsw-v1.3-occurrence
1,100.3166990067819,6.462180357435664,Perlis,0.0,0.0,0.0,0,14.516375542,2.788509843526098,4.060182790327858,30.770414352416992,402.5432359522146,1746.7970383694217,jrc-gsw-v1.3-occurrence
1,100.32392770784453,6.4630237518280484,Perlis,0.0,0.0,0.0,0,67.248519897,16.83489039898182,22.010914539066253,115.66925048828125,790.9953470116806,1535.546607003813,jrc-gsw-v1.3-occurrence
1,100.32797411330719,6.461207708954979,Perlis,0.0,0.0,0.0,0,8.205940247,3.971694987796541,6.220850401955881,38.5257453918457,991.9736713413604,1668.956367417419,jrc-gsw-v1.3-occurrence
1,100.33331450394489,6.461978407826732,Perlis,0.0,0.0,0.0,0,2.125904083,2.85451549682186,3.8214787299741264,31.17115020751953,745.9498745116657,1497.2881537362869,jrc-gsw-v1.3-occurrence
1,100.33865837862696,6.463689781166437,Perlis,0.0,0.0,0.0,0,19.985433578,18.715158477066403,25.89805317493275,62.80623245239258,848.8330453073554,1222.758825279405,jrc-gsw-v1.3-occurrence
1,100.34406804136128,6.4615967217074965,Perlis,0.0,0.0,0.0,0,6e-05,1.8848053327189471,3.1585991108776335,37.265167236328125,474.75287131423227,1366.576533347805,jrc-gsw-v1.3-occurrence
1,100.34705241880273,6.461063390599793,Perlis,0.0,0.0,0.0,0,5.706605911,5.195688705166743,5.629404900437521,36.43872833251953,288.8239350090925,1374.347003745387,jrc-gsw-v1.3-occurrence
1,100.30291766539368,6.4663484742415145,Perlis,0.0,0.0,0.0,0,7.143227577,1.536062373082845,3.7732557349683282,20.62430191040039,235.17890279867171,1372.0238638662724,jrc-gsw-v1.3-occurrence
1,100.30789260666687,6.467015095536075,Perlis,0.0,0.0,0.0,0,0.328984141,4.685698587674204,7.327212790540313,18.769372940063477,224.67054003232852,1359.7077613258234,jrc-gsw-v1.3-occurrence
1,100.31114643168266,6.467762756399954,Perlis,0.0,0.0,0.0,0,0.771317482,0.7781788424112271,3.5096217807660426,26.33237648010254,385.703451897088,1224.8533993271153,jrc-gsw-v1.3-occurrence
1,100.3187110866403,6.468198413309947,Perlis,0.0,0.0,0.0,0,7.295199394,7.59098308946779,10.171471586540115,25.50474739074707,4.59129294470143,1055.5998774153927,jrc-gsw-v1.3-occurrence
1,100.32230170945125,6.468002395244575,Perlis,0.0,0.0,0.0,0,3.482913971,2.7756524656237636,4.1600709389105734,41.221927642822266,266.82333747574614,1017.9322343005888,jrc-gsw-v1.3-occurrence
1,100.32701399827829,6.467935846807187,Perlis,0.0,0.0,0.0,0,10.158761978,2.4060292976668967,3.636556087343344,40.101600646972656,617.4854903024668,946.9135157841051,jrc-gsw-v1.3-occurrence
