tower_id,lon,lat,radio,dist_water_m,hand_m,slope_deg,tri,flash_density,dist_power_m,age_years,exposed_pop,elevation_m,state,osm_type,osm_id,operator,tower_source,terrain_source,hand_source,water_power_source
MY_W1315123577,99.6608637,6.3851752,UNKNOWN,831.8291782668415,442.472290039,17.474663085753097,37.211545041743165,,11824.698905590749,,,673.4717407226562,Kedah,way,1315123577,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N9455370923,99.6672307,6.3674444,UNKNOWN,136.1013953431774,14.027239799,6.897374167473881,13.508441431723872,,10242.161163334787,,,23.449615478515625,Kedah,node,9455370923,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N13326193730,99.6822886,6.4224379,UNKNOWN,1255.1263126651982,2.004180908,21.710633598475646,28.17025360649434,,9228.996279606828,,,55.87847137451172,Kedah,node,13326193730,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W1321815854,99.7074683,6.4353327,UNKNOWN,61.63857905632664,12.783839226,13.900543174501207,18.518682678239717,,6639.8886822379245,,,7.68358039855957,Kedah,way,1321815854,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N10722696333,99.8072481,6.3262179,UNKNOWN,301.11966817300817,17.459985733,20.518963440449415,28.356543646949426,,340.3040175282025,,,27.969430923461914,Kedah,node,10722696333,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W1316153148,99.8192258,6.3694711,UNKNOWN,1221.4547079019821,126.231567383,10.469803496732773,17.2236765953797,,2518.889250799519,,,858.9180908203125,Kedah,way,1316153148,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W1316153129,99.819723,6.3701395,UNKNOWN,1177.5951837101095,115.305664062,5.634934632005895,9.361919205340488,,2608.8257255898093,,,852.6722412109375,Kedah,way,1316153129,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W1316153146,99.8200401,6.369916,UNKNOWN,1215.6585314803206,291.407592773,12.288900960432006,22.372356731005564,,2619.2280773225852,,,852.1860961914062,Kedah,way,1316153146,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W1317650252,100.1936499,6.3989518,UNKNOWN,417.51088455944995,55.176986694,4.050672856852964,14.865838883784,,708.7428988930108,,,56.43954849243164,Perlis,way,1317650252,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4541585270,100.242238,6.2410984,UNKNOWN,30.76545441504659,2.238081217,0.956615045185981,3.9562901439675833,,603.0511651993131,,,4.642915725708008,Kedah,node,4541585270,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N10736133691,100.2510837,5.350266,UNKNOWN,1526.175787833703,126.359207153,24.613817142195327,35.37291830685974,,1978.6641568871514,,,289.3660888671875,Penang,node,10736133691,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N11691138451,100.2690535,6.4315494,UNKNOWN,368.8759503669179,0.538916707,0.7836851277162419,2.0179032728803485,,133.45923366594403,,,8.55135726928711,Perlis,node,11691138451,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N11302586992,100.2771529,5.2884843,NR,102.78360129131639,0.214015543,0.2739025360344611,0.8702456270836713,,547.3498623527355,,,3.3678128719329834,Penang,node,11302586992,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N13961444689,100.2797255,5.2882036,NR,199.56402079136132,0.530267954,0.5083508392607717,3.9749842585660624,,266.4608120413235,,,3.4526498317718506,Penang,node,13961444689,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N6828231262,100.2827619,5.38849,UNKNOWN,596.9825053602264,3.333400965,4.9471999677875695,5.5525996681248015,,184.92786369927575,,,21.272459030151367,Penang,node,6828231262,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N11302586991,100.2865999,5.2856044,NR,165.93865873835475,0.023898581,2.4337146464582533,3.402505832740913,,122.23208022461417,,,3.5062029361724854,Penang,node,11302586991,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N13961263910,100.2889345,5.2988098,NR,251.66622430098445,1.039990425,0.5601663501923418,1.4111288126859083,,664.6580508029057,,,4.257209300994873,Penang,node,13961263910,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N13979312124,100.2949193,6.1332343,UNKNOWN,268.81479406810644,1.509771109,1.3505240528712554,2.0941540702895503,,3258.7217551724666,,,3.670234203338623,Kedah,node,13979312124,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N13967382742,100.295712,5.314611,NR,104.47106184928317,4e-05,3.8107341971127884,3.6321131430467437,,131.9597245294108,,,5.775749683380127,Penang,node,13967382742,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N13967382741,100.2963663,5.3167141,NR,167.7409707051704,1.316552758,2.2377951796389444,4.277295812945972,,30.21813065325115,,,4.084578514099121,Penang,node,13967382741,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N7016316628,100.3039788,5.3986007,UNKNOWN,245.46171756393866,4.327892303,4.7434555095491,6.760633449644948,,309.2277708595438,,,14.023423194885254,Penang,node,7016316628,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N7041239295,100.30419,5.4081263,UNKNOWN,217.68847448777544,6.420222282,4.907735031386318,8.76624570969309,,608.3699666218437,,,12.675053596496582,Penang,node,7041239295,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N1656847453,100.3062247,5.3703645,UNKNOWN,64.9724368190603,6.229716301,8.92151542273407,11.905005539507123,,458.16632399449276,,,20.464149475097656,Penang,node,1656847453,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N9134432003,100.3063907,5.3395041,UNKNOWN,15.092271607031355,3e-05,1.5496835442223649,4.469138726486047,,296.208857164444,,,1.785679817199707,Penang,node,9134432003,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N6192657329,100.3138769,6.0938514,UNKNOWN,226.75030709264658,0.03793012,2.0045124997023263,2.4641237055361587,,746.7095498281357,,,4.2926483154296875,Kedah,node,6192657329,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N9150548693,100.3164323,5.4157087,UNKNOWN,587.486240221582,4.547096252,5.022564437105536,9.026680523644298,,547.1457375275583,,,12.2259521484375,Penang,node,9150548693,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N9116081582,100.3273805,5.4173713,UNKNOWN,247.647783041287,1.818309546,2.5129552011025007,2.346419914681462,,173.1512259714678,,,6.392598628997803,Penang,node,9116081582,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N3341958144,100.3358907,6.039444,UNKNOWN,24.172229325156334,1.616189957,1.1220598528194445,3.5974039923238528,,1226.6931030507521,,,3.546288251876831,Kedah,node,3341958144,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N5242116831,100.3530747,6.1354611,UNKNOWN,297.1741002993555,0.0,0.7101261617094798,0.9958430789810278,,85.63472616717613,,,2.9241292476654053,Kedah,node,5242116831,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N6154919249,100.3577524,5.8807121,UNKNOWN,34.74037436791321,0.769132078,0.15994029762804296,2.1925955714684537,,7601.860807106262,,,2.923738718032837,Kedah,node,6154919249,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N3341958135,100.3599198,5.9644787,UNKNOWN,25.554106704591856,2.281955719,2.8693910101518973,3.7081747086302186,,1338.2415410049582,,,3.663020372390747,Kedah,node,3341958135,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N10591046691,100.3660517,6.120407,UNKNOWN,170.64854929723893,1.697980046,2.9094419444992163,2.894068724916446,,301.0125803477778,,,3.544045925140381,Kedah,node,10591046691,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N7568527411,100.3662644,5.5870962,UNKNOWN,229.83506975009277,5e-05,1.0552285126663545,1.5971250788668832,,1549.7363388570093,,,2.429779291152954,Kedah,node,7568527411,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4859059453,100.369361,5.796498,UNKNOWN,51.93078948727981,1.306009889,1.2170798290056317,1.4490972253625063,,1855.0684413519646,,,2.5994133949279785,Kedah,node,4859059453,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N8811444133,100.3702918,6.1158701,UNKNOWN,138.6594286452015,2.73725462,0.6476170766755006,3.2022489987727307,,349.5462428749004,,,7.792707443237305,Kedah,node,8811444133,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N7568524744,100.3731188,5.5892064,UNKNOWN,342.8936016159423,2.497228861,1.337528882304834,1.9363908441300186,,1976.8772329618064,,,4.546361446380615,Kedah,node,7568524744,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N6157011103,100.376721,5.9031263,UNKNOWN,474.2037295925641,0.777426243,1.4597158348595807,1.821399964036698,,4432.584399396976,,,3.33503794670105,Kedah,node,6157011103,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N6418052180,100.3786358,5.4317493,UNKNOWN,209.77119615820024,1.118149161,0.32666250534949876,2.513926980722963,,323.0318545524526,,,5.022090435028076,Penang,node,6418052180,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N9035698652,100.3802682,6.3012822,UNKNOWN,1451.0008133862575,282.75378418,11.19895143144833,25.472408068705914,,2191.464694770414,,,301.62890625,Kedah,node,9035698652,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N8356509387,100.3861409,5.2589754,UNKNOWN,2775.058949257565,102.351646423,7.794262777904929,26.072125847391003,,5469.150366831209,,,99.59590148925781,,node,8356509387,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N6406328430,100.3935291,5.415708,UNKNOWN,252.70639770166085,0.075929426,0.6634659352364703,1.446386034039156,,193.38624365754424,,,2.933871030807495,Penang,node,6406328430,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4775194882,100.3955559,6.050138,UNKNOWN,32.860614454097586,1.083095789,0.5096582636542374,2.109423769504841,,284.65282094982643,,,4.096960067749023,Kedah,node,4775194882,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4775194881,100.3961342,6.0493802,UNKNOWN,22.37396261279859,0.462740153,0.737678755616405,1.351389132689561,,384.08769292141636,,,3.5534183979034424,Kedah,node,4775194881,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N7574291535,100.3970079,6.2026867,UNKNOWN,263.9557681951079,4.50515461,4.373227009657206,5.478980427801708,,822.2658496214365,,,7.034955978393555,Kedah,node,7574291535,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N6039478983,100.398345,5.9793907,UNKNOWN,53.88236531002876,0.769300878,1.9308483263219747,2.454808030137164,,689.4100963123655,,,3.1845123767852783,Kedah,node,6039478983,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N13404129716,100.3989757,5.4309585,UNKNOWN,292.01856370706287,0.00012,1.2603855964028072,2.653586733691806,,335.5858889697163,,,3.8017666339874268,Penang,node,13404129716,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W1085859464,100.4058966,5.3871712,UNKNOWN,31.046208560373735,2.950215578,1.5202946601050265,2.709943378537627,,404.1870682013273,,,5.3119988441467285,Penang,way,1085859464,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N3365342814,100.4062845,6.1165098,UNKNOWN,199.34345907937507,0.960478306,0.34458858539321496,1.0297179127919187,,1696.8901222779168,,,2.9070885181427,Kedah,node,3365342814,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N9037393722,100.4069012,5.3962226,UNKNOWN,27.15603489678668,2.104161024,1.3147994750376972,10.361443544888099,,262.93425927769107,,,9.924551010131836,Penang,node,9037393722,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N2526527663,100.4091148,6.1445207,UNKNOWN,147.501621578634,0.787196755,0.39746530725006946,0.5611846891781095,,559.2263036059919,,,3.1885948181152344,Kedah,node,2526527663,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N2526527678,100.4143119,6.1494385,UNKNOWN,36.94763800704565,1.538127422,1.266315450141049,1.84253478330521,,661.250917565677,,,3.5851831436157227,Kedah,node,2526527678,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W1311505864,100.4155607,5.2692732,UNKNOWN,322.1725993603964,181.852890015,0.6712218598497683,7.952312785241261,,2586.1887515036246,,,185.1903533935547,Penang,way,1311505864,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4955138177,100.4197276,5.4588598,UNKNOWN,139.04624565282685,1.551524162,1.7103717449701257,2.4052753759377614,,1224.319718152103,,,4.606431007385254,Penang,node,4955138177,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N5395408067,100.4207602,6.331022,UNKNOWN,783.3193152493587,4.712132454,1.04465285883645,2.798703179335809,,610.6079716383975,,,22.72722625732422,Kedah,node,5395408067,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W390112561,100.4210452,6.4368795,UNKNOWN,415.04273161331855,0.0001,0.4747226157568841,0.9486567346458082,,573.70143162065,,,23.083454132080078,Kedah,way,390112561,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N2888308600,100.425056,6.16856,UNKNOWN,29.611431325900565,1.387300014,0.5692491282396421,1.8946965823740494,,1608.9361072564527,,,5.473340034484863,Kedah,node,2888308600,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4195769900,100.4266032,6.204536,UNKNOWN,178.5313620433299,9.113099098,2.254829566522005,4.434396008975356,,2738.4251990985967,,,14.656556129455566,Kedah,node,4195769900,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4625586068,100.4287529,5.501852,UNKNOWN,75.49944104252884,1.127499819,2.6972305508265375,4.324030127469841,,463.4019257298571,,,5.894863128662109,Penang,node,4625586068,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4625586066,100.429283,5.5034611,UNKNOWN,36.88767294015605,1.599156857,3.855565353613644,4.50390141947716,,641.213356996674,,,8.204146385192871,Penang,node,4625586066,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W1311793313,100.4336405,5.786498,UNKNOWN,720.0664772595134,318.334411621,14.22661745848875,18.77589372416996,,4043.6783109964917,,,1172.1763916015625,Kedah,way,1311793313,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4625627407,100.434431,5.5489887,UNKNOWN,52.3278326279208,1.628924012,1.6843452395945036,3.128124308960381,,696.9071093606589,,,4.953863143920898,Penang,node,4625627407,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W1311793315,100.4348251,5.787012,UNKNOWN,821.8641328432809,413.390991211,6.259213962813116,32.77114210217749,,3908.6294294227796,,,1201.4039306640625,Kedah,way,1311793315,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W1311793314,100.434989,5.7873288,UNKNOWN,790.4952430980782,437.416381836,26.6581866516306,40.12536050565485,,3887.939654411106,,,1186.4683837890625,Kedah,way,1311793314,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4567112599,100.436565,5.5779467,UNKNOWN,601.256126758607,1.489112377,1.611899117790813,1.806408474054528,,557.8310928975761,,,8.448810577392578,Kedah,node,4567112599,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4625637084,100.4367892,5.5781926,UNKNOWN,621.2723933636604,1.489112377,1.4259082757365884,2.7181356651403252,,537.9149919922571,,,8.004185676574707,Kedah,node,4625637084,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W1311840962,100.4378941,5.7993504,UNKNOWN,676.2231202315436,91.443237305,11.091057946737065,15.391767084400593,,3483.839053689925,,,962.48291015625,Kedah,way,1311840962,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W1311840972,100.4384674,5.7979671,UNKNOWN,652.0319296982407,126.588867188,5.263277763111254,14.191324149639012,,3426.0291108106553,,,995.1231689453125,Kedah,way,1311840972,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N3604853933,100.4395167,6.02996,UNKNOWN,20.952643449216527,2.818914413,1.0519097279689646,4.698627642244952,,479.729674019743,,,5.160613536834717,Kedah,node,3604853933,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4955138206,100.4402786,5.5043009,UNKNOWN,479.0122834140991,2e-05,0.38741532803092166,1.5366920946485598,,1448.459379843961,,,5.98551082611084,Penang,node,4955138206,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4760131971,100.449168,5.9773144,UNKNOWN,61.124611878574015,1.239921331,0.9039211980582755,1.1218148762901985,,1078.1027579512256,,,3.8159658908843994,Kedah,node,4760131971,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4573203388,100.4561009,5.4806244,UNKNOWN,59.584860179332495,1.068292022,0.5344790536333915,0.9892386516656139,,229.97367031694975,,,4.153842449188232,Penang,node,4573203388,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N5952916379,100.4643769,5.3555972,UNKNOWN,229.50451529022845,0.562494338,2.5964831652824123,3.3432050183406354,,665.5521333092578,,,10.379546165466309,Penang,node,5952916379,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4612165249,100.4664133,5.6745357,UNKNOWN,588.7157495570955,2.817461014,2.9089836732039074,4.676209074429492,,76.60451424303375,,,5.097143650054932,Kedah,node,4612165249,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N8825706826,100.4728011,5.1316839,UNKNOWN,511.0501199129595,4e-05,0.14532860840054598,2.2983063164471487,,445.6033515453592,,,2.689488649368286,Penang,node,8825706826,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_W879207161,100.4771415,5.1240179,UNKNOWN,69.67746089689597,0.00015,0.48576428421634193,1.087138259279886,,201.47798144536648,,,3.444662094116211,Perak,way,879207161,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N5646827136,100.4809651,5.7997589,UNKNOWN,392.83257461027665,5.126308441,0.9162034186537918,2.215091553538601,,1247.5673149445302,,,39.291908264160156,Kedah,node,5646827136,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4560309077,100.4828514,5.3666053,UNKNOWN,1346.4410011720324,383.494476318,9.390470058981524,13.285197010751684,,1442.961621911414,,,537.4378051757812,Penang,node,4560309077,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4758418627,100.4832673,6.0239427,UNKNOWN,99.43818869192678,0.868642569,2.286245425268244,2.828115462003327,,3131.267016354412,,,3.7840206623077393,Kedah,node,4758418627,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N5931380383,100.4835268,5.3668847,UNKNOWN,1320.5399047025103,317.4453125,2.882542930563014,10.463238212062858,,1504.8174196463349,,,547.6813354492188,Penang,node,5931380383,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N4560309078,100.483715,5.3670406,UNKNOWN,1320.8860152660477,317.4453125,5.015569475826011,11.304507637043027,,1529.9317682705364,,,546.157958984375,Penang,node,4560309078,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N5931380384,100.4840973,5.3672374,UNKNOWN,1312.5749794403998,245.042877197,7.524506092477349,15.29331480526269,,1569.621430519717,,,542.8251953125,Penang,node,5931380384,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N14135289964,100.4861744,5.6408089,UNKNOWN,230.34488968695385,2.248249769,2.029454328784843,2.876820604296368,,185.1473714417483,,,5.685727119445801,Kedah,node,14135289964,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
MY_N12434275222,100.4939649,5.1323951,UNKNOWN,206.04648002746694,3.943715811,2.2998003296330545,2.157797412499067,,675.8591801675205,,,4.475461483001709,Kedah,node,12434275222,,OpenStreetMap contributors / ODbL,Copernicus DEM GLO-30 via Microsoft Planetary Computer,ASF Global 30m HAND v1,OpenStreetMap contributors / ODbL
