lon,lat,label,hand_m,slope_deg,tri,elevation_m,dist_water_m,dist_power_m,state,label_source,cell_id
103.59358764151447,2.6093460396930688,0,5.302657604,0.2535363702623411,0.44217665355547214,8.164360046386719,2029.129985007683,151.37538888305846,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.42218409574937,2.0984349470225387,0,3e-05,2.8612834861112733,4.281823997949596,35.11378860473633,2400.301687346393,3702.515102118767,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.30277437558837,2.718707111576615,0,95.274093628,28.417607766870013,39.171968151178824,247.95321655273438,3776.6462346910544,19018.802865219066,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.60584556447967,2.470228375141192,0,4.306622982,1.7569540038809628,1.9428237086507945,15.192487716674805,290.39384272906534,15472.086756145298,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.29751763102026,2.4578744695036243,0,52.442230225,12.553936469028514,17.988804265453116,403.4642639160156,3845.915723660628,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.90250229806865,2.042830230776387,0,0.00011,5.114897875380827,8.02713888377942,11.468213081359863,61.87100582333832,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.40531804931614,2.419989680593025,0,9.709667206,18.953756593536998,27.576920737834747,107.21369171142578,2457.548392758991,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.65802650681182,2.6548189482107074,0,1.502138972,1.4609060226291637,3.915681609867591,6.7627973556518555,70.52019735079283,2245.1860351128103,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.61209293043666,2.2047596497299655,0,0.0,0.8281804919185781,2.3282220810857637,31.76861000061035,755.0391941539691,2312.269460246228,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.37012040326097,2.2621146198394015,0,10.683764458,4.868632599655626,7.010925900134191,37.65755844116211,3411.990764874955,9458.258862664354,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.38867671325548,2.4623992328867166,0,21.784759521,13.28862859667574,21.305836186686538,433.9578857421875,342.2225013756901,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.4005993530543,2.5656289280811966,0,40.485748291,15.987913551473051,22.42645839623761,293.424560546875,109.32441483302543,19845.974160260994,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.96151165380759,2.037686523007841,0,25.060241699,3.969130083923401,6.100921758405532,78.8017578125,2749.9376875950725,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.59800679054086,2.1558078014083817,0,4.754357338,8.461378697455896,12.492988981337719,40.20574188232422,2066.009433880847,5177.192449731168,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.35451739660712,2.2490830144117497,0,37.824493408,10.950840179271495,14.540288394283609,71.88524627685547,3789.5231644400396,9420.748664728908,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.35000041934825,2.278724835673714,0,0.046552576,0.3015717678377054,1.8988820951743337,30.764144897460938,2693.296723414142,12295.992801610879,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
